,video game,date,score,review,rating
5144,atomic-heart,23-Feb-23,8,A decent look at the Soviet era through the prism of futurism and science fiction. It's a pity that I can't appreciate all the references to Soviet pop culture.,Positive
5145,atomic-heart,23-Feb-23,10,"Игра классная. Боевка супер, атмосфера, музыка на высшем уровне. Рекомендую к покупке",Positive
5146,atomic-heart,23-Feb-23,9,"It's a good game.Kids who rate the game looking at the political situation in the world I want to point out that the game is rated 18+, so you have to wait another 10 years before you play and rate the game, but to rate not on the national characteristic of the developers.",Positive
5147,atomic-heart,23-Feb-23,2,"Atomic Heart is a game that failed to live up to my expectations. While the developers tried to create an immersive gaming experience, they seemed to have relied too heavily on the propaganda of the Soviet Union and Russia, instead of focusing on creating an interesting and engaging gameplay. Additionally, the game suffers from an over-reliance on stolen elements from other games, particularly from Bioshock. One of the main problems with Atomic Heart is that it lacks originality. The game feels like a mishmash of other popular games, rather than being something unique and exciting. It's clear that the developers were heavily influenced by Bioshock, with many gameplay mechanics and design elements being taken directly from that game. Moreover, given the current political climate, it is not ethical to support a game created by a country currently involved in an aggressive and expansionist war. It's important to be mindful of the games we choose to play and the message we send when we play them. Overall, I cannot recommend Atomic Heart due to its lack of originality, over-reliance on stolen elements, and the ethical concerns around supporting games created by countries involved in wars of aggression.",Negative
5148,atomic-heart,23-Feb-23,10,Best optimization and graphics compared to other released recently AAA games made by much more experienced studios. 10/10 for the unusual experience.,Positive
5149,atomic-heart,23-Feb-23,2,"In a vacuum this could be a good game. It has copied some good mechanics from Bioshock, Prey, Fallout, and has a few interesting things, but none of it is done particularly well. Dialogues are kinda cringe; enemies have some nice designs, but fighting them gets tedious way too fast; and the open world part is just a chore to go through, even though it can be beautiful. Then there's the ending, it was the most underwhelming part since Mass Effect 3.Not to mention the developers, while claiming to be out of politics, have put references like old photos of Donetsk, canned pork with upside down ukrainian flag as a background, and a drone with a geranium as a reference to shahed drones (russian Geran' 2) that russians use to bomb ukrainian cities. I won't even start with how the game was funded and where the money from it's sales will eventually go to.That's 2 for effort from me.",Negative
5150,atomic-heart,23-Feb-23,10,"Awesome game! Very atmospheric. It do not demonize USSR, but shows good and funny part of it. It has a lot of funny link that is understandable only for people who lived at that time. Believe each person who remember that time do like this game. But there are some bugs and visual artifacts. But it will be fixed.",Positive
5151,atomic-heart,23-Feb-23,10,"Top graphics, top sound, and top gameplay! Just an incredible atmosphere! And what great humor! Best game of 2023.",Positive
5152,atomic-heart,23-Feb-23,10,"Эта игра заставила меня задуматься о том, какой сегодня была бы игровая индустрия, если бы в начале прошлого десятилетия она стала развиваться в правильном направлении. Глоток свежего воздуха в мире безобидной и пресной AAA духоты. Она далеко не идеальна в каждом своём аспекте, но по итогу в общем и целом воспринимается как прекрасное сюжетное приключение с интересной боевой системой и уникальными завораживающими декорациями. Atomic Heart как будто пришла к нам прямиком из параллельной вселенной, где игровые разработчики всё ещё горят своей работой и идеями. Где у разработчиков всё ещё осталась фантазия и остались острые зубы для того, чтобы не стесняться делать так, как хотят они сами. Ставлю максимальный балл для того, чтобы хоть немного компенсировать ту тонну дерьма, которую вылили сюда ревью бомберы.",Positive
5153,atomic-heart,23-Feb-23,4,"This is another unsuccessful copy of Bioshock, many mechanics that were introduced in the game are not working well. The graphics and environment are interesting, but that's where all the positives end.",Negative
5154,atomic-heart,23-Feb-23,10,"Wait...Hold on....they, they actually did it! Someone developed a game that's actually OPTIMIZED on launch? Surely this must be a dream.......",Positive
5155,atomic-heart,23-Feb-23,10,"Incredible game, especially for the first game from the studio! Excellent visual style, interesting gameplay, new original setting and excellent optimization on PC. The music is good too.",Positive
5156,atomic-heart,23-Feb-23,10,"As far as I've played, the game is a very good game. I don't understand why it got such a low rating. If it's because the russians made the game, you're seriously a racist",Positive
5157,atomic-heart,23-Feb-23,10,"Fun gameplay and cool mechanics, also an intriguing plot, all within a stunning world with a nice art direction, just like Bioshock. Detractors just review bomb this game because it does not fit their narrative, but with Bioshock they didn’t seem to have a problem (pretends to be shocked). Both are great.",Positive
5158,atomic-heart,23-Feb-23,0,"Optimization is good.But the amount of USSR/Russia propaganda is just insane. Easter eggs about Ukraine is a terrifying joke, I hope studio will figure out how this content end up in game.Definitely not recommend",Negative
5159,atomic-heart,23-Feb-23,10,Лучший шутан с интересным сюжетом со времен киберпанка.,Positive
5160,atomic-heart,23-Feb-23,0,"The game is a bunch of ideas mixed together with neither head nor feet. A type of game that seems impressive when you read or hear about it, but falls flat when you actually get down to playing it.",Negative
5161,atomic-heart,23-Feb-23,3,"An incredibly boring game. It's beautiful, but the story feels like it was written at the last minute.",Negative
5162,atomic-heart,23-Feb-23,10,"Good experience.Amazing atmosphere.Yes, many gamers will not be able to understand all that the game offers, but these are just their problems.",Positive
5163,atomic-heart,23-Feb-23,8,"Firstly, metacritic should so something about these fake reviews. If you compare this game to bioshock than you did not play this game. The game is closer to Prey and little bit of half life.Game gets somewhat bombed because it's been created by a Russian developer. Honest and unbiased rating:People writing they have allot of technical issue do not own a original copy and used the developed debug version which was leaked before the release. The official released version runs like butter. It actually surprised me that I can play the game on 4K with settings on ""Atomic"" with an AMD 3600 and AMD 6800 between 60 and 90 fps. So you are playing on a developer debug version or you are simply lying.Game looks beautiful, no woke characters, just a blast. It's not perfect but arguably the best shooter that has come out for the last 3+ years.Just wish they added a FOV slider. The view is too narrow which can make you suffer from come motion sickness.",Positive
5164,atomic-heart,23-Feb-23,0,"Bad game, its just Bioshock infinite+ Prey, bad boring story, bad Easter eggs about the war in Ukraine that humiliate Ukrainians. Its really bad",Negative
5165,atomic-heart,23-Feb-23,0,"Играть можно до момента первого боя, дальше  нудно",Negative
5166,atomic-heart,23-Feb-23,4,"Story is cringe, dialogues are cringe, battle system is... well, it is acceptable. But this game feels like it is made by people who know nothing about game design at all.",Negative
5167,atomic-heart,23-Feb-23,6,Very stuffy gameplay. Bullet Sponge Enemies. A hodgepodge of a huge number of mechanics that the game does not need.,Average
5168,atomic-heart,23-Feb-23,0,"A bad parody for Bioshock Infinite with empty levels, no interesting dialogues or characters, filled with different propaganda items and really lame gameplay. This game is not worth 60$!",Negative
5169,atomic-heart,23-Feb-23,10,"I bought the game right after the release, even before the first ratings on metacritic appeared, and I was thrilled that in the era of crappy AAA games made like a carbon copy, with an open world and diarrhoea activities like fighting with roosters in Far Cry 6, to which you have never even in your life you won't touch the ones that were created only as a means to lure you into the game, so that you spend more time in it and suck even more money out of you - such a good product as Atomic Heart came out. The last few years I literally had gaming impotence, and at the same time, when I played this game, I was happy as a child. I really don't understand the negative reviews, it seems to me that these people haven't even played this game and judge it by scandals related to it, such as politics or a scandal with the sexualization of something",Positive
5170,atomic-heart,23-Feb-23,0,"Atomic Heart boasts impressive graphics, but unfortunately falls short in other areas. Despite its detailed open world, it feels empty and lacks engaging characters and storylines. Although it draws inspiration from the Bioshock series, Atomic Heart fails to offer a unique and outstanding experience. Puzzles are repetitive and the shooting battles are unengaging. Overall, the game becomes tedious and fails to hold the player's interest, making it a poor choice for those seeking an enjoyable shooter with puzzles.",Negative
5171,atomic-heart,23-Feb-23,0,"Many bugs, performance drops and a gameplay much inferior to the trailers...",Negative
5172,atomic-heart,23-Feb-23,8,"Played ~10 hours, I enjoyed retrofuturism style of the USSR, interesting story, humors. Combats- not strong side of projeсt,  but it doesn't annoy me, just normal",Positive
5173,atomic-heart,23-Feb-23,10,"Good optimization, the atmosphere of the Soviet Union, all this is quite unusual. Very reminiscent of ""Bioshock infinite"" and ""Prey"" in terms of puzzles. Well done developers, you can see that they tried. I recommend to buy.",Positive
5174,atomic-heart,22-Feb-23,10,The best game of this year!!! I want to say thank you for creators! Great atmosphere!,Positive
5175,atomic-heart,22-Feb-23,0,"Dull and boring, red corridor simulator. 1 score for optimization. I also want to note that the politicization of the game is sickening, the authors are hypocrites who promised to be without politics.",Negative
5176,atomic-heart,22-Feb-23,0,Atomic Bugs i played 10 hours when i came claire quest its bugged. waste of time.,Negative
5177,atomic-heart,22-Feb-23,6,"Only my 2nd review ever but I figured it would be worth to add something. Overall it’s just ok, I’m about 6 hours in total. Not really blown away. The beginning sequence is beautiful from an art perspective. The game looks really good. Gameplay wise it just doesn’t hold up, spongy enemies, endless mob waves in open world, melee weapons aren’t that viable the harder the difficulty. And constantly collecting mats from dead bodies and drawers. It’s worth a shot on game pass for “free”, wouldn’t pay more than $15 bucks for it. Definitely has bioshock vibes and the art style is cool but gameplay is repetitive and boring. Story wise I can already tell what’s gonna happen 3 hours in nothing special. Main character isn’t somebody you can really relate to. Way to edgy all the time.For their first game mundfish did a good job I’ll say that, it also takes a lot to impress me. It’s better than most of the AAA **** that comes out nowadays from major studies. Overall just wait till it goes on sale if you want to play it. Not that amazing and it’s flaws start to show very early on in the game.",Average
5178,atomic-heart,22-Feb-23,10,"Awesome game with awesome style and unique setting! Interesting combat, good story, high detalization of the facility and, of course, the robots. What else could you want from such a game? I wish there were more games like this in the market",Positive
5179,atomic-heart,22-Feb-23,10,"Such a great game! After two years of waiting, all my expectations have come true. The style is excellent, there are many Easter eggs for Russian people, and I'm really glad that the political situation hasn't affected this game. I give it a 10 out of 10.",Positive
5180,atomic-heart,22-Feb-23,10,"this game is a masterpiece, I love itoptimization, voice acting, plot - great",Positive
5181,atomic-heart,22-Feb-23,10,"Solid gameplay, interesting story and incredible proposal setting, very well optimized, amazing graphics. of negative points, the game has some bugs, but nothing that disturbs the fun and the progress of the game",Positive
5182,atomic-heart,22-Feb-23,10,All the bad reviews are from people who were insulted by visuals of communism in a video game about communism in an alternative  universe and people who tried to 'cancel' this game. The game itself is beautiful and solid. One of the most exciting games I've played in a while.,Positive
5183,atomic-heart,22-Feb-23,10,"Awesome game for me. Cause im Russian i get much more esthetic pleasure than anyone else.The art design is pure magic. Love of creators just flow from every meter of game.The gameplay is very close to Prey, which i love so much too. For me this is kinda Prey 2, which i suppose we dont see.Story is not so empressive but its deffinetly not bad. Nowadays good story is rare thing in any game.Performance is magic too. 4k resolution, high settings with DLSS give me super stable 60+ fps on RTX 3060. I still hardly believe in that.Game havent any big bugs. I have no game crashes, saving issues, nothing bad at all. All that in first release day. OMG.So, for first big AAA experience, it is outstanding result. 10/10.",Positive
5184,atomic-heart,22-Feb-23,10,Excellent ,Positive
5185,atomic-heart,22-Feb-23,5,"Very nicely made Bioshock-style game. Blyatiful graphics, thiccc robots, heavy action - that's how I like to play.",Average
5186,atomic-heart,22-Feb-23,1,"Buggy mess with sexualized robots, unengaging combat and terrible AI. Shameful combination of BioShock and Red Alert.",Negative
5187,atomic-heart,22-Feb-23,10,"Хорошая музыка, приятная атмосфера, отличная оптимизация, достаточно плавный запуск игры, очень большое внимание к деталям, много отсылок, неплохие локальные шутки (но русская озвучка местами хромает немного, на других языках с этим лучше) пролог вообще очень прикольный. Ребят, игра разрабатывалась с 2016-2017 разработчики очень старались выпустить свой первый масштабный продукт. Очевидно же, что они даже не думали связывать события, которые начались в прошлом году с игрой. Давайте будем чуточку добрее и поддержим ребят в их начинаниях (к тому же большинство разработчиков не из России) поздравляю создателей с успешным запуском игры! Удачи им и в следующий подобных проектах.",Positive
5188,atomic-heart,22-Feb-23,3,"Такое ощущение что просто деньги выкинул.Отвратительный сюжет, неуважение к моим взглядами, пропаганда совка, скучная прокачка ы неймоверно тупая боевка.Это не стоит своих денег.3/10",Negative
5189,atomic-heart,22-Feb-23,10,"Ребята постарались на славу. Графика, саунд, гемплей - мое почтение! Сюжет мне, в целом, понравился",Positive
5190,atomic-heart,22-Feb-23,0,"Buggy mess with sexualized robots, unengaging combat and terrible AI. Shameful combination of BioShock and Red Alert.",Negative
5191,atomic-heart,22-Feb-23,10,"Great game!thanks to the developers for the first time in a long time, at least someone added something sexy, albeit robots :)",Positive
5192,atomic-heart,22-Feb-23,10,"Nice gameplay, nice story, cool global settings! I did enjoy every hour of gamelplay!",Positive
5193,atomic-heart,22-Feb-23,10,"For first attempt of this studio, the game is wonderful. Better than very aaa titles out there, keep working hard guys!",Positive
5194,atomic-heart,22-Feb-23,10,"Великолепно, на фоне кастрированных игр во всех смыслах игр, данная игра просто чудо. Господа если вам хочется великолепной атмосферы футуристичного СССР и вы устали от современной повестки в остальных играх, то вам сюда. Браво Mundfish, у вас нашлись стальные ... сами знаете что. Вы сделали это!",Positive
5195,atomic-heart,22-Feb-23,10,"Just a great game for those who grew up in the CIS, a very nice game design and atmosphere, funny dialogues, high-quality sound and voice acting, I advise everyone to familiarize themselves with it.",Positive
5196,atomic-heart,22-Feb-23,10,"Top graphics, top sound, top gameplay! Best ""soviet"" game ever. Respect to all russians developers!",Positive
5197,atomic-heart,22-Feb-23,10,"Не жалею о покупке!После хогвартса вторая достойная игра подряд.Понравилось всё: стиль, музыка, геймплей, оптимизация.",Positive
5198,atomic-heart,22-Feb-23,10,"The game is amazing! The graphics are super, the atmosphere is incredible. Great soundtrack and very interesting story. Do not listen to anyone, feel free to buy. This is Bioshock, only in the Soviet Union!",Positive
5199,atomic-heart,22-Feb-23,10,A great game that is attacked by certain groups of people for no reason. One of the best games of the year.,Positive
5200,atomic-heart,22-Feb-23,9,Замечательное игровое приключение с классной стилистикой и отличными механиками.,Positive
5201,atomic-heart,22-Feb-23,10,"Excellent sound design. Beautiful graphics. Good atmosphere. Fully translated voice acting - thank you very much for this! The atmosphere of the USSR is beautiful, and not what they usually show us, but no politics. This is the studio's first game - as a debut it's just a great start! I wish good luck to this studio, I hope they will continue to delight us with chic interesting games.",Positive
5202,atomic-heart,22-Feb-23,9,"Very good game from a game that is just making its first game, I recorded bioshock, I played it for a few hours of study and I really had a lot of fun",Positive
5203,atomic-heart,22-Feb-23,0,"Atomic Heart is an absolute disaster of a video game. From start to finish, this game is an unmitigated mess that is sure to disappoint even the most forgiving of players. First and foremost, the game is plagued with technical issues that make it almost unplayable. From constant crashes to sluggish performance, you'll spend more time trying to get the game to work than actually playing it. The graphics, while promising in trailers and teasers, are underwhelming and unimpressive in practice, and the overall design of the game is lackluster and unoriginal. But even if you manage to get past the technical issues, the gameplay is a complete letdown. The combat is clunky and unresponsive, and the AI is so terrible that it makes the game feel like it was made in the 90s. The game's story is convoluted and poorly executed, leaving the player with little to no investment in the game's world or characters. Overall, I would not recommend Atomic Heart to anyone. This game is a complete waste of time and money, and there are far better games out there that are actually worth your time. Save yourself the trouble and avoid this disaster of a game at all costs.",Negative
5204,atomic-heart,22-Feb-23,10,"One of the greatest games on the market.Mature adult story, incredible attention to details, great dismemberment mechanics, makes it easily top 100 games of all times.I enjoyed story a lot. This is how people should do games, not like **** or Horizon: Kinder Garden Story script.",Positive
5205,atomic-heart,22-Feb-23,10,"One of the best games ever made. Dont trust the political reviews. I strongly recommend playing it in russian.",Positive
5206,atomic-heart,22-Feb-23,10,"The game is perfect, i face more like a homage than a bad copy. The game is very polite and the combat is satisfactory, the only part that to consider to cut off is the fridge dialogue. I saw a lot of negative review, where the most are from Bioshock widows and fanboys trying to belittle, or for some political affair where the most are wrong thinking it was produced by russians or is some communist propaganda. Just try to enjoy the game guys, the quality is undeniable.",Positive
5207,atomic-heart,22-Feb-23,10,"solid gameplay, interesting story and incredible proposal setting, very well optimized, amazing graphics. of negative points, the game has some bugs, but nothing that disturbs the fun and the progress of the game.",Positive
5208,atomic-heart,22-Feb-23,3,"Atomic Heart, where everything looks great but nothing works. The graphics are stunning, but the open world is so empty that you'll wish it was less detailed. The story and characters are not captivating, and the gameplay is dull and uninteresting. Even with the inspiration from the Bioshock series, Atomic Heart fails to create something unique and outstanding. The puzzles are completely monotonous, and the shooting battles are unintuitive and extremely boring. Ultimately, the game just becomes tedious, showing nothing interesting to move forward. If you're looking for a quality shooter with puzzles, it's better to look at other games because, unfortunately, Atomic Heart doesn't deliver any fun.",Negative
5209,atomic-heart,22-Feb-23,5,"Una historia sin sentido, una jugabilidad frustrante y repetitiva, y un juego que al fin prometía demasiado y se termino quedando corto en casi todo departamento.Como una gran ola Atomic Heart tiene un comienzo de lujo, es fantásticamente bien desarrollado, con grandes detalles en los graficos y el diseño de arte, hace un buen trabajo en adentrarte a su mundo, a su temática, a su premisa, todo perfecto y después el juego tiene un gran giro.Por ser un juego en ruso, decidí jugar el juego con las voces en ruso, lo cual fue una buena decisión considerando que el doblaje al ingles es pesimamente malo –además de que no me gusta jugar o ver nada que no sea en su lenguaje original-, denme subtitulos en mi idioma y todo lo demás en el original de los creadores, es lo que digo.Después de la introducción se presentan unos personajes buenos que prometen mucho y que terminan por ser mal utilizados por el resto del juego, no se ven muchos de ellos sino hasta los momentos conclusivos del juego. Cuando se terminan apareciendo, es en contextos abstractos en donde el juego ha rebasado cualquier poco sentido que tenía en principio, en cambio los personajes son actores en un escenario que no tiene sentido.La jugabilidad esta compuesta en dos partes, al inicio los niveles son lineales y cerrados, cosa que es buena por que demuestra las habilidades que los diseñadores tenían, es verdad que necesitaban un cambio de ambiente después de un cierto tiempo, pero lo que ofrecen aquí es de lo peor, por que cambian el diseño del juego después de seis horas de jugarlo, pasa de ser una experiencia enfocada y lineal, a un juego que trata de implementar elementos de pseudo mundo abierto; pero estos elementos no están presentados, ni introducidos con ninguna lógica, muchos de ellos parecen estar -incluso-, inacabados.El mapa no funciona, resta mucha funcionalidad, no tiene marcadores, a veces marcadores que están en el propio juego al jugarlo, desaparecen por completo al abrir el mapa. Hay sistemas que el juego introduce que se utilizan quizá unas tres veces en total, literalmente, uno de ellos bastante peculiar en donde tienes que acceder a cámaras para abrir compuertas, cosa que se te explica una vez en un pequeño tutorial al comienzo del mundo abierto y después desaparece.Además, el mundo abierto tiene un sistema arbitrario y absurdo de alarmas, si te ven una de las cámaras mencionadas, se alertan a los robots que hay en el mundo, estos te persiguen sin importar cuanto corras, puedes tratar de ser mas sigiloso y estratégico; destruir cámaras, tratar de derrotar a tus enemigos de formas silenciosas utilizando un método extraño y obtuso para hacerlo que depende de eventos que demandan que presiones un botón de una manera irritantemente rápida. Pero no importa, si destruyes las cámaras, a los tres o cuatro segundos, vienen libélulas cibernéticas que las restauran y reintegran a donde estaban. No hay manera de evitar esto.Los puzles y acertijos que te encuentras también varían mucho, hay unos donde los conceptos son completamente únicos y bastante divertidos de interactuar con ellos, mientras que hay otros donde sus diseños e instrucciones son confusas, además de estar llenas de contrariedades, otros simplemente funcionan sin explicarte bien muchos de sus sistemas y funcionamiento; casi los resuelves sin pensar demasiado.Mucho del combate es bueno, no tengo problemas con el combate mas allá de que en partes tardías y conclusivas del juego el balance de dificultad y de recursos varia mucho, además de que el juego comienza a presentar unos muy buenos diseños de enemigos que tienen una lógica en el mundo y una presentación única y después los enemigos simplemente se presentan como cualquier otro enemigo, sin contexto, sin presentación particular, simplemente se aparecen y funcionan de las maneras más mundanas y mediocres.Aún así, debo decir que las armas y las mejoras que uno puede obtener de ellas son buenas, el problema es que muchas están en distintas localidades del mundo abierto y te requieren que te desvíes del camino, por un lado, y que por el otro, te enfoques en completar una serie de puzles bastante tediosos, es como si todo lo que no servía para las misiones principales se relego a estas localidades alternativas y opcionales.Atomic Heart es un juego muy variado, muy roto en el medio, es un juego que parece haber sido creado por dos grupos de diseñadores, unos que sabían lo que hacían, y el resto que estaba para sabotear ese trabajo. El combate funciona, pero no lo suficiente para cargar el resto del juego, el mundo abierto no tiene sentido y no es funcional de ninguna forma, los recursos que se gastaron en crearlo pudieron haberse invertido en crear un juego mucho mas enfocado y centralizado en afinar los elementos que hace bien.",Average
5210,atomic-heart,22-Feb-23,10,"¡Gráficos superiores, sonido superior, jugabilidad superior! El mejor juego de 2023. ¡Respeto a los desarrolladores rusos!",Positive
5211,atomic-heart,22-Feb-23,10,"gráficos insanos, gameplay absurdo e protagonista carismatico, atomic hearth é um baita jogão day one gamepass, um fps estilo dying light, porém o mundo aberto poderia ser melhor. dubladores famosos e atores excelentes, nota 10",Positive
5212,atomic-heart,22-Feb-23,10,"Nice Graphics, Good sound design and music, Awesome optimization, Funny GG, Lovly Twins and more and more. i love this game bcs Ebuchie Pirojky!",Positive
5213,atomic-heart,22-Feb-23,7,"After dedicating approximately 17 hours to playing the game, completing the main campaign, and tackling some of the side content, I have mixed feelings about it. While the environment and setting of the game are undeniably impressive and breathtaking, and the music is nothing short of amazing, there are a number of flaws and issues that detract from the overall experience. The main issue lies in the story, dialog, and game-play loop. At first, the story appears intriguing and captivating, but as the game progresses, some of the characters and their motivations begin to feel nonsensical and random. It's evident that the later half of the game feels rushed and not well thought out. It's like a bright candle that slowly starts to fizzle out, leaving you wanting more. The dialog spoken by the main character you play as is also problematic. The protagonist is an unapologetic douchebag who is often unnecessarily rude to other characters who are trying to help him. This makes it hard to feel any real sense of tension in the story, as you are left feeling indifferent towards the unlikeable and bumbling character you control. While there are a few instances where his behavior leads to funny moments or jokes, these instances do little to make up for the overwhelming amount of time he spends being insufferable. The game's combat system, which is the primary aspect of the gameplay, is a mixed bag. While some aspects of the combat are excellent, others fall short. It appears as though the game is trying to blend the weapon swapping and movement mechanics of Doom Eternal with the powers of Bioshock. The enemies are fascinating and unique, but after a while, the repetitive nature of fighting them becomes boring. Many of the enemies are overly tanky, making them more of a nuisance than a real challenge (given I went through the game on the hardest difficulty). While the guns, powers, and weapons feel great to use, their impact on the enemies can sometimes feel underwhelming and disproportionate. Overall, while the game has some great features, such as the environment, music, and combat mechanics, the flawed story, dialog, and character development detract from the overall experience.",Average
5214,atomic-heart,22-Feb-23,10,Amazing ! New Developer is russian and many comentary here are made from the russophobes. Dont listen to them. Play and enjoy !!!,Positive
5215,atomic-heart,22-Feb-23,10,"Atomic Heart is an ode to Soviet futurism, an ode to unfulfilled hopes. The developers tried to take the best from such games as Bioshock, Prey, Half-Life. I think they succeeded, though with some reservations, because this is the first game from the studio, which consists mainly of inexperienced developers, beginners in the game industry. And the more joyful it becomes that these newcomers were able to bring something new to the video game industry, which has been stagnant in ideas for several years now.",Positive
5216,atomic-heart,22-Feb-23,9,"Nice game, has its flaws, but looks and sounds great, runs smooth and fun to play. What else do we need?",Positive
5217,atomic-heart,22-Feb-23,4,"Atomic Heart - A game with a unique style: beautiful, bewitching. And... That's it, that's all there is in this game.Well, you can still highlight the bosses, where the game is revealed from the best side, but more on that later. Open world: beautiful but empty. There is nothing to do. All mechanics of the open world are used ONLY at the entrances to the bunkers, in which there are weapons / attachments for weapons, that's all, there is nothing else. Puzzles: simple. Mobs: From extreme to extreme, that's how you can characterize the fight with them. What do I mean by this - If at the beginning you poke them for half an hour, then towards the middle of the game you almost one-shot them. Few types of enemies. (Worth noting, fighting late game with 5+ enemies is fun) Bosses: The only real thing in this game is where it's really fun to fight. The hedgehog is the top one, most likely for the music and the unfinished staff (Weapon/Skills) (IMHO). Melee/Firearm weapons: There are few of them, you don't feel it, well, it doesn't feel, yes but no, it's a little better than bad, so much so that when you have a mega melee weapon in your hands, it feels like it's a piece of wood. A little better with a firearm, average. Sorry for the tautology. Skills: Are they needed at all? No, really, they can only be useful at the beginning of the game, when it's hard for you, long and tedious to kill mobs, and then what? Pumping: the main problem of this game, and for which it becomes more and more boring to play, due to the fact that it becomes so easy to play that it is already boring. This item includes both the pumping of the Persian and weapons / skills. Plot: average. The plot is kind of interesting, the characters are funny, and the presentation is **** more than half of the story is scattered around the world / bunkers, on terminals. I am still silent that if you accidentally touch the trigger of a new dialogue, then the old one will simply stop. Musical accompaniment: Well, everything is clear without comment, it's cool. Not only were there old cool songs, for example, by the same Pugacheva, but also the sound from Mick Gordon (Tracks from DOOM). Conclusion: the game is a maximum of one time, boring. A lot of problems. Completed the game on Armageddon difficulty with no deaths.",Negative
5218,atomic-heart,22-Feb-23,9,"One of the best games of 2023 at the moment. Graphics, puzzles, gameplay, bso etc... GREAT GAME. Thanks mundfish.",Positive
5219,atomic-heart,22-Feb-23,9,"Don't listen to these other reviewsremember this game is the dev's first work This game is fantastic, combat is solid and has damage shown on enemies where you hit them and thats such a fantastic detail that many other games dont have, combat is smooth not janky and its very responsiveai is very smart and will try to dodge constantly, enemies may feel a bit tanky but it makes sense because they are ton of steel and metal bodystory is interesting and keeps you engaged and wondering if you enjoy wolfenstein and bioshock series, then you will definitely love this",Positive
5220,atomic-heart,22-Feb-23,10,Alto juegardo una optimización buenisima y un humor de lo mejor una gran joya del 2023 y futuro clásico,Positive
5221,atomic-heart,22-Feb-23,0,"The developers of Atomic Heart took BioShock 1, 2 and BioShock Infinite and transferred it to the USSR setting, bluntly copying all the mechanics of BioShock games. Atomic Heart also uses a lot of Russian songs, that were written in 90's after the USSR collapse.And a lot of people compare Atomic Heart with Wolfenstein: The New Order, Wolfenstein: The Old Blood, Wolfenstein II: The New Colossus, but Wolfenstein players play as a Polish Jew in the US army William Joseph Blaskowitz (BJ Blaskowitz), who fights against Nazis, not as a Third Reich soldier, but in Atomic Heart they play as KGB agent - it would be the same if they played as a Third Reich agent.And Atomic Heart shows the USSR in a beautiful light, while Wolfenstein: The New Order, Wolfenstein: The Old Blood, and Wolfenstein II: The New Colossus show the Third Reich as absolute evil.And Mundfish also leaks player data to the FSB.",Negative
5222,aliens-dark-descent,24-Jul-23,10,"Amazing game, intense gameplay, perfect atmosphere, graphic, aliens, weapons, story.. like it, not too easy..",Positive
5223,aliens-dark-descent,22-Jul-23,10,"juego complicado definitivamente ""NO para CASUALS"", recuerda a el AVP:extinction de PS2, gran jugabilidad, buenos gráficos, gran RTS !!!",Positive
5224,aliens-dark-descent,21-Jul-23,5,"It is a really fun game ! Makes you feel chased and hunted ....Kudos to the developer for thisbuuuuuuut,Its really buggy! REALLY BUGGY ! Many things break the game softly, and you may come across a really hard bug that may turn the game inoperable by not letting you advance any further Mine hard broke at the Atmospheric processor 27 basement 2 level. I killed the queen  ahead of time and BROKE advancement, so I decided to open a case with their support team, which is USELESS! yeah, completly and utterly USELESS! They left an unresolved case open for mefor Aliens Fireteam Elite and now, for this problem, I was forwarded to the devs some 2 weeks ago,  never heard back from anyone so far ! So, witha  really heavy heart ,  a 5 for the buginess and totally useless support",Average
5225,aliens-dark-descent,13-Jul-23,10,I did not expect such an great game ! Atmosphere is amazing with very good grapics and sound quality. I recommend it if you want to play with your brain in coope :),Positive
5226,aliens-dark-descent,9-Jul-23,9,"The game is fantastic, with nice scenery and architecture, and the atmosphere is a whole Alien universe. Tense and addictive gameplay, with a mix of action and gore. Amazing product! Graphics 8Gameplay 8Endless appeal 10",Positive
5227,aliens-dark-descent,8-Jul-23,7,"I wanted to give the game a higher score, but the cons were too vivid. Pros.:- It is a nice attempt to blend real-time games with the X-Com aesthetics like squad management, base management, etc.- There are memorable characters in this game. Like the protagonist.- Aliens universe.- Cinematics are cool. They unwrap the story well.- Some references to the Alien: Isolation. Especially with the synthetics, and their design.- Gradual raise of difficulty. Cons.:- Absolutely ridiculous anticlimactic ending.- Too many static characters in the game.- Some upgrades do not make any sense and are never used.- Alien movement almost always lead to you.- Too many bugs like wasting your precious tools or aliens stuck in front of an unfinished wield of the door. You have to reload the whole last batch of action, which is a waste of time for sure.- The worst part probably is the last mission. You grind your way, trying to play best to have a mission with invulnerable characters with minimum abilities. What the ...???- The most minor cons are some SJW vibes - all white characters are either evil or psychos (btw, why the protagonist's voice is not Asian?). It is a minor issue compared to the bizarre design of the marines - their models are horrible.",Average
5228,aliens-dark-descent,4-Jul-23,9,"This game was a surprise! After so many trash Alien IP games i had almost given up, but this game is special. It truly imagines what an Alien game should be, don't listen to the haters. It's so much fun to play smart and effectively. This game rewards smart players who think before they leap. With the modest price tag of $40 it is more than worth it. It's a tough game sure, but only if you go in guns blazing and play on higher difficulties. The developers should be commended for crafting an original and FUN experience. A sequel that builds on the strengths of this game would be amazing. The only thing that could make this game better for me is more robust marine customization options, but it is a minor gripe at most. Bravo focus entertainment, bravo indeed!",Positive
